종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
6800,미래에셋증권,6080,-280,-4.4,6360,6380,6080,877295,5417393310,3.74112E+12,615316408
12450,한화에어로스페이스,73600,700,0.96,72600,74500,72200,591938,43359164900,3.72637E+12,50630000
11780,금호석유,126000,-7000,-5.26,132000,132000,125000,127424,16141703500,3.6936E+12,29314312
128940,한미약품,298000,-2000,-0.67,297000,301500,291000,40677,12065500000,3.67076E+12,12317971
282330,BGF리테일,210500,-1500,-0.71,207000,212500,206500,33874,7124135000,3.63826E+12,17283906
241560,두산밥캣,34600,-1400,-3.89,35650,35800,34600,222390,7760830300,3.46862E+12,100249166
29780,삼성카드,29550,-500,-1.66,30050,30150,29550,113735,3381258850,3.42363E+12,115858891
10620,현대미포조선,84500,-3000,-3.43,86700,87900,83600,172811,14706315400,3.37511E+12,39942149
11790,SKC,88500,-900,-1.01,88500,90200,87800,116511,10337836000,3.35134E+12,37868298
36460,한국가스공사,36200,-2200,-5.73,37900,37900,35850,586474,21463894100,3.34173E+12,92313000
8770,호텔신라,83100,-1500,-1.77,83200,84400,81500,446669,37030284600,3.26152E+12,39248121
4990,롯데지주,30800,-1350,-4.2,32000,32000,30750,182971,5690492750,3.2312E+12,104909237
137310,에스디바이오센서,30150,-350,-1.15,30500,31000,29100,412897,12343764050,3.13914E+12,104117453
64350,현대로템,28400,300,1.07,28200,28750,27700,1722904,48645799750,3.09964E+12,109142293
28670,팬오션,5730,-160,-2.72,5880,5880,5710,2155042,12428395940,3.06308E+12,534569512
71050,한국금융지주,53300,-1800,-3.27,54500,54800,53200,106180,5698426900,2.9702E+12,55725992
7070,GS리테일,28150,-1050,-3.6,28900,28900,28050,135402,3832196750,2.94781E+12,104717922
5940,NH투자증권,8770,-210,-2.34,8940,8950,8770,604563,5339139640,2.90871E+12,331665921
3410,쌍용C&E,5760,-40,-0.69,5860,5860,5690,439291,2523536120,2.90223E+12,503859595
112610,씨에스윈드,68800,-1700,-2.41,69900,71000,67600,210249,14539761000,2.90139E+12,42171403
2790,아모레G,34900,-1200,-3.32,35400,35650,34000,367234,12866385800,2.87779E+12,82458180
16360,삼성증권,31450,-700,-2.18,32000,32050,31450,278209,8791819300,2.80849E+12,89300000
47050,포스코인터내셔널,22600,-1000,-4.24,23500,23500,22500,722802,16458067100,2.78828E+12,123375149
139480,이마트,98000,-7500,-7.11,105500,107000,97900,339626,34073821700,2.73183E+12,27875819
5387,현대차2우B,73900,-2900,-3.78,76700,76700,73900,82278,6165756300,2.69627E+12,36485451
30000,제일기획,23050,-50,-0.22,22950,23300,22900,277991,6413081100,2.6517E+12,115041225
